Tarih,Dağıtılan Enerji (MWh)
2018-12-28 10:00:00,2511.826742128677
2018-12-28 11:00:00,2524.715795801978
2018-12-28 12:00:00,2441.090466173811
2018-12-28 13:00:00,2338.828257874423
2018-12-28 14:00:00,2326.199323124973
2018-12-28 15:00:00,2280.4016434384794
2018-12-28 16:00:00,2297.932724504213
2018-12-28 17:00:00,2389.113375619363
2018-12-28 18:00:00,2515.2498847971187
2018-12-28 19:00:00,2494.5455648420793
2018-12-28 20:00:00,2430.964192170455
2018-12-28 21:00:00,2327.1863184661393
2018-12-28 22:00:00,2249.464953200893
2018-12-28 23:00:00,2135.5962951548336
2018-12-29 00:00:00,1900.181732004965
2018-12-29 01:00:00,1695.2213525554805
2018-12-29 02:00:00,1549.6161416706295
2018-12-29 03:00:00,1473.714275927313
2018-12-29 04:00:00,1443.695145807534
2018-12-29 05:00:00,1452.8952948480378
2018-12-29 06:00:00,1500.7255513788782
2018-12-29 07:00:00,1637.4925662913893
2018-12-29 08:00:00,1873.6346745947096
2018-12-29 09:00:00,2177.7798718946747
2018-12-29 10:00:00,2356.0876516073245
2018-12-29 11:00:00,2444.9214322490334
2018-12-29 12:00:00,2379.3872394968057
2018-12-29 13:00:00,2387.1195767703853
2018-12-29 14:00:00,2354.2675298474605
2018-12-29 15:00:00,2299.0807109076395
2018-12-29 16:00:00,2244.983531913772
2018-12-29 17:00:00,2296.149491042114
2018-12-29 18:00:00,2449.16287844739
2018-12-29 19:00:00,2410.5256258996537
2018-12-29 20:00:00,2313.667003466139
2018-12-29 21:00:00,2205.4106397501337
2018-12-29 22:00:00,2135.964174430843
2018-12-29 23:00:00,2034.0074706301264
2018-12-30 00:00:00,1858.2825870593592
2018-12-30 01:00:00,1719.035187981707
2018-12-30 02:00:00,1524.0753095638147
2018-12-30 03:00:00,1367.7175886639195
2018-12-30 04:00:00,1439.6364818806762
2018-12-30 05:00:00,1401.1818738557945
2018-12-30 06:00:00,1410.7260305521252
2018-12-30 07:00:00,1393.0237346329038
2018-12-30 08:00:00,1588.8868112604937
2018-12-30 09:00:00,1733.653779289657
2018-12-30 10:00:00,1927.4978659177045
2018-12-30 11:00:00,2023.053369881602
2018-12-30 12:00:00,2003.4319580222107
2018-12-30 13:00:00,2040.0044018054537
2018-12-30 14:00:00,1954.312244205523
2018-12-30 15:00:00,1916.7073513320129
2018-12-30 16:00:00,1925.3807848177198
2018-12-30 17:00:00,2119.9609921355072
2018-12-30 18:00:00,2269.593058061211
2018-12-30 19:00:00,2279.005815641815
2018-12-30 20:00:00,2184.4124261923307
2018-12-30 21:00:00,2168.5375189171277
2018-12-30 22:00:00,2074.733683580939
2018-12-30 23:00:00,1846.726436618437
2018-12-31 00:00:00,1790.8694827848528
2018-12-31 01:00:00,1589.148773392997
2018-12-31 02:00:00,1437.7067935354573
2018-12-31 03:00:00,1353.4199645345316
2018-12-31 04:00:00,1345.7408995077972
2018-12-31 05:00:00,1380.0204210761358
2018-12-31 06:00:00,1441.6162028716449
2018-12-31 07:00:00,1674.2546297758215
2018-12-31 08:00:00,1958.9184900340083
2018-12-31 09:00:00,2258.54895727264
2018-12-31 10:00:00,2453.95675759228
2018-12-31 11:00:00,2430.6162897375184
2018-12-31 12:00:00,2389.214681855097
2018-12-31 13:00:00,2350.4977641753135
2018-12-31 14:00:00,2360.4834526979407
2018-12-31 15:00:00,2228.277813166174
2018-12-31 16:00:00,2273.8971163599012
2018-12-31 17:00:00,2402.2333660636396
2018-12-31 18:00:00,2468.6761450872477
2018-12-31 19:00:00,2282.0240023294637
2018-12-31 20:00:00,2065.0366316067475
2018-12-31 21:00:00,1937.7066018894673
2018-12-31 22:00:00,1889.9868152974022
2018-12-31 23:00:00,1824.51604830018
2019-01-01 00:00:00,1651.604658456673
2019-01-01 01:00:00,1594.247125641905
2019-01-01 02:00:00,1465.768448295489
2019-01-01 03:00:00,1324.550273988167
2019-01-01 04:00:00,1256.3137642613597
2019-01-01 05:00:00,1244.2153115223737
2019-01-01 06:00:00,1279.3290224928992
2019-01-01 07:00:00,1301.6545607199382
2019-01-01 08:00:00,1299.7918738275994
2019-01-01 09:00:00,1401.2035242128004
2019-01-01 10:00:00,1623.6404742177642
2019-01-01 11:00:00,1828.545995930143
2019-01-01 12:00:00,1955.2253111328253
2019-01-01 13:00:00,2032.8941383327945
2019-01-01 14:00:00,2044.0871428793337
2019-01-01 15:00:00,2037.733348508407
2019-01-01 16:00:00,2052.5248269693902
2019-01-01 17:00:00,2094.6163237103183
2019-01-01 18:00:00,2226.850610876004
2019-01-01 19:00:00,2224.8575668905873
2019-01-01 20:00:00,2164.155909433335
2019-01-01 21:00:00,2038.9772871327646
2019-01-01 22:00:00,1956.6806129251179
2019-01-01 23:00:00,1854.0552633193226
2019-01-02 00:00:00,1631.5638323489509
2019-01-02 01:00:00,1432.7738798826954
2019-01-02 02:00:00,1319.409916560636
2019-01-02 03:00:00,1275.5809873190142
2019-01-02 04:00:00,1251.543716340812
2019-01-02 05:00:00,1261.207749496415
2019-01-02 06:00:00,1374.8909343023345
2019-01-02 07:00:00,1646.9365743567819
2019-01-02 08:00:00,2000.1548479767753
2019-01-02 09:00:00,2279.963673702951
2019-01-02 10:00:00,2412.211336300761
2019-01-02 11:00:00,2507.1391303493197
2019-01-02 12:00:00,2456.095636771981
2019-01-02 13:00:00,2497.499487510812
2019-01-02 14:00:00,2500.8636497065877
2019-01-02 15:00:00,2466.0383207671707
2019-01-02 16:00:00,2477.5020878530345
2019-01-02 17:00:00,2469.0109328823546
2019-01-02 18:00:00,2494.2362029945166
2019-01-02 19:00:00,2436.634847002347
2019-01-02 20:00:00,2347.0175678730434
2019-01-02 21:00:00,2231.1278742800428
2019-01-02 22:00:00,2136.6604951088534
2019-01-02 23:00:00,1971.345521257782
2019-01-03 00:00:00,1721.6789411768214
2019-01-03 01:00:00,1532.8088203617458
2019-01-03 02:00:00,1400.2377865205247
2019-01-03 03:00:00,1339.9419361768216
2019-01-03 04:00:00,1329.3827446376513
2019-01-03 05:00:00,1328.688845401147
2019-01-03 06:00:00,1460.8143669109975
2019-01-03 07:00:00,1714.523918562485
2019-01-03 08:00:00,2046.4556996937326
2019-01-03 09:00:00,2283.9475117294032
2019-01-03 10:00:00,2433.1829534475164
2019-01-03 11:00:00,2533.742539184097
2019-01-03 12:00:00,2502.7520508009925
2019-01-03 13:00:00,2533.576818728539
2019-01-03 14:00:00,2552.765287606449
2019-01-03 15:00:00,2557.4919106479474
2019-01-03 16:00:00,2529.918427611721
2019-01-03 17:00:00,2536.763374105508
2019-01-03 18:00:00,2485.6040721608188
2019-01-03 19:00:00,2421.4981867308675
2019-01-03 20:00:00,2344.672994958693
2019-01-03 21:00:00,2214.550888790448
2019-01-03 22:00:00,2106.471643072644
2019-01-03 23:00:00,1950.8477838049705
2019-01-04 00:00:00,1691.9260355704093
2019-01-04 01:00:00,1503.4483971605434
2019-01-04 02:00:00,1412.9192829729068
2019-01-04 03:00:00,1350.6009259924533
2019-01-04 04:00:00,1337.5825248799824
2019-01-04 05:00:00,1356.7835790590868
2019-01-04 06:00:00,1475.7946194102274
2019-01-04 07:00:00,1740.1080216934238
2019-01-04 08:00:00,2069.375659303567
2019-01-04 09:00:00,2317.4354757214187
2019-01-04 10:00:00,2423.0354290367254
2019-01-04 11:00:00,2468.1203786590477
2019-01-04 12:00:00,2424.1685775126
2019-01-04 13:00:00,2368.539842959001
2019-01-04 14:00:00,2349.892479713031
2019-01-04 15:00:00,2316.0443619474386
2019-01-04 16:00:00,2333.3625078769282
2019-01-04 17:00:00,2396.462212550676
2019-01-04 18:00:00,2463.260411438822
2019-01-04 19:00:00,2435.967578612183
2019-01-04 20:00:00,2349.2341374616367
2019-01-04 21:00:00,2213.6458838766207
2019-01-04 22:00:00,2142.217830411212
2019-01-04 23:00:00,1993.0121729596176
2019-01-05 00:00:00,1785.1465567438322
2019-01-05 01:00:00,1579.7785029408003
2019-01-05 02:00:00,1451.5364294368183
2019-01-05 03:00:00,1369.3389954369723
2019-01-05 04:00:00,1337.7219072654186
2019-01-05 05:00:00,1372.4785507818876
2019-01-05 06:00:00,1412.6089398615952
2019-01-05 07:00:00,1525.535905732445
2019-01-05 08:00:00,1756.7894144902268
2019-01-05 09:00:00,2043.599850343184
2019-01-05 10:00:00,2203.6306139650437
2019-01-05 11:00:00,2299.8322136192432
2019-01-05 12:00:00,2270.657203826889
2019-01-05 13:00:00,2285.558687170901
2019-01-05 14:00:00,2220.4504063167306
2019-01-05 15:00:00,2153.955200336124
2019-01-05 16:00:00,2118.145182692313
2019-01-05 17:00:00,2200.3768420384204
2019-01-05 18:00:00,2346.7374140087923
2019-01-05 19:00:00,2330.992941303782
2019-01-05 20:00:00,2218.475651947593
2019-01-05 21:00:00,2114.5887985132167
2019-01-05 22:00:00,2030.5659629850115
2019-01-05 23:00:00,1944.5145742774432
2019-01-06 00:00:00,1761.7938473971078
2019-01-06 01:00:00,1586.168923821557
2019-01-06 02:00:00,1429.5414938238077
2019-01-06 03:00:00,1350.7976259627317
2019-01-06 04:00:00,1313.8383646116604
2019-01-06 05:00:00,1306.2934627504303
2019-01-06 06:00:00,1318.7986543679422
2019-01-06 07:00:00,1391.2428180337042
2019-01-06 08:00:00,1462.2661448922213
2019-01-06 09:00:00,1635.1440771091784
2019-01-06 10:00:00,1813.4635021872114
2019-01-06 11:00:00,1940.9324524701772
2019-01-06 12:00:00,1972.2129867693607
2019-01-06 13:00:00,2032.7266228466838
2019-01-06 14:00:00,2008.4253530021333
2019-01-06 15:00:00,1951.8720927776535
2019-01-06 16:00:00,1952.0504325637178
2019-01-06 17:00:00,2074.2069939714866
2019-01-06 18:00:00,2294.306426581014
2019-01-06 19:00:00,2327.7527191716877
2019-01-06 20:00:00,2274.371396205894
2019-01-06 21:00:00,2165.763326085901
2019-01-06 22:00:00,2099.4022309564416
2019-01-06 23:00:00,1937.3147855044613
2019-01-07 00:00:00,1754.5648221864608
2019-01-07 01:00:00,1555.5675448203444
2019-01-07 02:00:00,1426.7212808098975
2019-01-07 03:00:00,1358.583877760666
2019-01-07 04:00:00,1337.4931551309758
2019-01-07 05:00:00,1373.5486315363971
2019-01-07 06:00:00,1496.3253019332574
2019-01-07 07:00:00,1765.2387574355855
2019-01-07 08:00:00,2129.85056937454
2019-01-07 09:00:00,2425.3257462533743
2019-01-07 10:00:00,2566.4158477061255
2019-01-07 11:00:00,2604.651352332948
2019-01-07 12:00:00,2499.7616185279544
2019-01-07 13:00:00,2519.125382551848
2019-01-07 14:00:00,2492.436609009101
2019-01-07 15:00:00,2500.14195907736
2019-01-07 16:00:00,2526.970145607065
2019-01-07 17:00:00,2543.6980297096093
2019-01-07 18:00:00,2609.8386139877653
2019-01-07 19:00:00,2581.1094940779767
2019-01-07 20:00:00,2479.9829979025176
2019-01-07 21:00:00,2338.6076954219875
2019-01-07 22:00:00,2222.51033730184
2019-01-07 23:00:00,2057.8498404969996
2019-01-08 00:00:00,1826.8143501045229
2019-01-08 01:00:00,1618.374638270208
2019-01-08 02:00:00,1495.9479877505844
2019-01-08 03:00:00,1452.5881224386064
2019-01-08 04:00:00,1414.0174550091938
2019-01-08 05:00:00,1449.506598635863
2019-01-08 06:00:00,1558.6023107453125
2019-01-08 07:00:00,1838.5218366578144
2019-01-08 08:00:00,2236.0683678278465
2019-01-08 09:00:00,2526.2271668756957
2019-01-08 10:00:00,2616.8610065810135
2019-01-08 11:00:00,2649.162826544325
2019-01-08 12:00:00,2588.974146717225
2019-01-08 13:00:00,2647.875116043632
2019-01-08 14:00:00,2647.587423040517
2019-01-08 15:00:00,2609.480241830775
2019-01-08 16:00:00,2621.2945139019016
2019-01-08 17:00:00,2612.702334019028
2019-01-08 18:00:00,2676.9268465168543
2019-01-08 19:00:00,2652.1166851802113
2019-01-08 20:00:00,2586.7579626387896
2019-01-08 21:00:00,2487.7403063851443
2019-01-08 22:00:00,2374.023349789893
2019-01-08 23:00:00,2192.8939725869022
2019-01-09 00:00:00,1940.0395173431234
2019-01-09 01:00:00,1733.3567677761123
2019-01-09 02:00:00,1606.087296429141
2019-01-09 03:00:00,1541.5744147943333
2019-01-09 04:00:00,1509.1516962233607
2019-01-09 05:00:00,1534.8192963162078
2019-01-09 06:00:00,1652.8115106770526
2019-01-09 07:00:00,1923.1050065966147
2019-01-09 08:00:00,2281.7964791426916
2019-01-09 09:00:00,2556.3993572759423
2019-01-09 10:00:00,2678.7465195447876
2019-01-09 11:00:00,2741.0939130911725
2019-01-09 12:00:00,2655.661461342105
2019-01-09 13:00:00,2671.016322727153
2019-01-09 14:00:00,2638.6009057026417
2019-01-09 15:00:00,2579.816981057043
2019-01-09 16:00:00,2622.4521109700067
2019-01-09 17:00:00,2687.0647763087454
2019-01-09 18:00:00,2684.120915214341
2019-01-09 19:00:00,2638.0572462144955
2019-01-09 20:00:00,2538.4354290241467
2019-01-09 21:00:00,2368.4862588123997
2019-01-09 22:00:00,2203.164783372598
2019-01-09 23:00:00,2020.0739014461292
2019-01-10 00:00:00,1771.050717146021
2019-01-10 01:00:00,1604.8933583214798
2019-01-10 02:00:00,1463.7013263775614
2019-01-10 03:00:00,1410.8300509604808
2019-01-10 04:00:00,1405.2049902774227
2019-01-10 05:00:00,1399.8950431793803
2019-01-10 06:00:00,1532.2802400109822
2019-01-10 07:00:00,1755.3989175809536
2019-01-10 08:00:00,2086.5485312363257
2019-01-10 09:00:00,2347.1538134484736
2019-01-10 10:00:00,2456.654962138438
2019-01-10 11:00:00,2564.678700732826
2019-01-10 12:00:00,2497.019215812092
2019-01-10 13:00:00,2561.645584863765
2019-01-10 14:00:00,2504.1053631918057
2019-01-10 15:00:00,2439.935145270208
2019-01-10 16:00:00,2407.537335571026
2019-01-10 17:00:00,2432.8424213979397
2019-01-10 18:00:00,2458.0183526801347
2019-01-10 19:00:00,2465.9012335825546
2019-01-10 20:00:00,2337.524631458462
2019-01-10 21:00:00,2182.8084116364785
2019-01-10 22:00:00,2060.4768164116913
2019-01-10 23:00:00,1931.2143240580608
2019-01-11 00:00:00,1672.8441076748018
2019-01-11 01:00:00,1418.115280064659
2019-01-11 02:00:00,1386.3102553775616
2019-01-11 03:00:00,1326.9126613168244
2019-01-11 04:00:00,1322.6235292190902
2019-01-11 05:00:00,1335.9500826387296
2019-01-11 06:00:00,1399.810435628648
2019-01-11 07:00:00,1648.269704768034
2019-01-11 08:00:00,1956.7349337020253
2019-01-11 09:00:00,2245.1184825403793
2019-01-11 10:00:00,2389.2999698842364
2019-01-11 11:00:00,2470.1434476334584
2019-01-11 12:00:00,2446.067176455132
2019-01-11 13:00:00,2396.2819046113523
2019-01-11 14:00:00,2316.7391909553635
2019-01-11 15:00:00,2261.123134738406
2019-01-11 16:00:00,2266.383521740965
2019-01-11 17:00:00,2316.4446264228513
2019-01-11 18:00:00,2341.6395822941636
2019-01-11 19:00:00,2364.397964527954
2019-01-11 20:00:00,2243.4618326637024
2019-01-11 21:00:00,2148.9511471606047
2019-01-11 22:00:00,2033.2242848340431
2019-01-11 23:00:00,1922.1146566721497
2019-01-12 00:00:00,1673.7313254821079
2019-01-12 01:00:00,1507.042270250568
2019-01-12 02:00:00,1380.3572601823082
2019-01-12 03:00:00,1287.5568495724733
2019-01-12 04:00:00,1273.2272016721497
2019-01-12 05:00:00,1246.067892211783
2019-01-12 06:00:00,1298.8669534194287
2019-01-12 07:00:00,1478.4572914774524
2019-01-12 08:00:00,1662.7357963503987
2019-01-12 09:00:00,1913.833360026088
2019-01-12 10:00:00,2140.9377467458357
2019-01-12 11:00:00,2263.0473702196136
2019-01-12 12:00:00,2264.777182006696
2019-01-12 13:00:00,2255.426384289816
2019-01-12 14:00:00,2263.5084474731057
2019-01-12 15:00:00,2239.9030438586146
2019-01-12 16:00:00,2227.368572892744
2019-01-12 17:00:00,2234.1521485218177
2019-01-12 18:00:00,2304.355424673074
2019-01-12 19:00:00,2226.166543647793
2019-01-12 20:00:00,2110.6914947963364
2019-01-12 21:00:00,2023.8006600059248
2019-01-12 22:00:00,1927.408757510195
2019-01-12 23:00:00,1841.2601719466684
2019-01-13 00:00:00,1704.460470014466
2019-01-13 01:00:00,1535.2938169498395
2019-01-13 02:00:00,1392.1047317032535
2019-01-13 03:00:00,1304.2707473258836
2019-01-13 04:00:00,1254.8077242986599
2019-01-13 05:00:00,1246.7314425226775
2019-01-13 06:00:00,1269.1174786369365
2019-01-13 07:00:00,1349.0727978856187
2019-01-13 08:00:00,1403.5317007757067
2019-01-13 09:00:00,1545.9505145390483
2019-01-13 10:00:00,1750.5004096710663
2019-01-13 11:00:00,1878.345809620257
2019-01-13 12:00:00,1917.9057608596277
2019-01-13 13:00:00,1911.5977914658254
2019-01-13 14:00:00,1887.5898682750735
2019-01-13 15:00:00,1876.846720030431
2019-01-13 16:00:00,1854.541578150116
2019-01-13 17:00:00,1958.1665261111768
2019-01-13 18:00:00,2169.8726871164486
2019-01-13 19:00:00,2220.939419387545
2019-01-13 20:00:00,2153.181612724033
2019-01-13 21:00:00,2072.541120640883
2019-01-13 22:00:00,1995.2371420767388
2019-01-13 23:00:00,1858.9142963787895
2019-01-14 00:00:00,1626.5502306011163
2019-01-14 01:00:00,1461.0512028233454
2019-01-14 02:00:00,1328.2359798991276
2019-01-14 03:00:00,1254.0748191189518
2019-01-14 04:00:00,1241.2173686605272
2019-01-14 05:00:00,1259.8511732530662
2019-01-14 06:00:00,1385.2979891795346
2019-01-14 07:00:00,1637.1470905137726
2019-01-14 08:00:00,1987.1344287204936
2019-01-14 09:00:00,2331.6204490037676
2019-01-14 10:00:00,2410.3803823885673
2019-01-14 11:00:00,2505.256508410518
2019-01-14 12:00:00,2436.688583402842
2019-01-14 13:00:00,2455.1476458735983
2019-01-14 14:00:00,2398.586937671225
2019-01-14 15:00:00,2352.6525914257186
2019-01-14 16:00:00,2349.4798471036593
2019-01-14 17:00:00,2354.2896088038588
2019-01-14 18:00:00,2410.4826101702847
2019-01-14 19:00:00,2358.7645627386205
2019-01-14 20:00:00,2296.5963221436773
2019-01-14 21:00:00,2186.7657685533277
2019-01-14 22:00:00,2083.509636864998
2019-01-14 23:00:00,1919.7114815115215
2019-01-15 00:00:00,1737.413891174879
2019-01-15 01:00:00,1547.9099514581535
2019-01-15 02:00:00,1450.9426824679265
2019-01-15 03:00:00,1389.5738102899088
2019-01-15 04:00:00,1362.7247850412268
2019-01-15 05:00:00,1366.876985848164
2019-01-15 06:00:00,1457.9000923041835
2019-01-15 07:00:00,1682.3830055578296
2019-01-15 08:00:00,2028.5444323133404
2019-01-15 09:00:00,2295.2932944644435
2019-01-15 10:00:00,2442.566926907976
2019-01-15 11:00:00,2536.7572957815382
2019-01-15 12:00:00,2549.3978535790116
2019-01-15 13:00:00,2572.9274032595104
2019-01-15 14:00:00,2566.042625798835
2019-01-15 15:00:00,2537.1614048836195
2019-01-15 16:00:00,2527.562220457075
2019-01-15 17:00:00,2496.0332750688517
2019-01-15 18:00:00,2492.590079805032
2019-01-15 19:00:00,2478.814403716361
2019-01-15 20:00:00,2412.893387976759
2019-01-15 21:00:00,2307.2085789742937
2019-01-15 22:00:00,2188.181736350646
2019-01-15 23:00:00,2021.631028592267
2019-01-16 00:00:00,1807.573528128705
2019-01-16 01:00:00,1625.0120548436423
2019-01-16 02:00:00,1505.5652420828592
2019-01-16 03:00:00,1464.2684808562828
2019-01-16 04:00:00,1427.0362634853566
2019-01-16 05:00:00,1454.020400848914
2019-01-16 06:00:00,1561.7980217583947
2019-01-16 07:00:00,1798.9721370878228
2019-01-16 08:00:00,2188.0853591556206
2019-01-16 09:00:00,2496.624147039726
2019-01-16 10:00:00,2617.139656638154
2019-01-16 11:00:00,2678.977233416079
2019-01-16 12:00:00,2538.491970098983
2019-01-16 13:00:00,2541.6995816794984
2019-01-16 14:00:00,2483.995350012717
2019-01-16 15:00:00,2408.8569651855973
2019-01-16 16:00:00,2418.7432122968557
2019-01-16 17:00:00,2442.2817210021735
2019-01-16 18:00:00,2512.650394690505
2019-01-16 19:00:00,2573.0044833637894
2019-01-16 20:00:00,2493.3324450614305
2019-01-16 21:00:00,2401.6322946495616
2019-01-16 22:00:00,2295.5059424640217
2019-01-16 23:00:00,2120.840615168723
2019-01-17 00:00:00,1878.7882874677725
2019-01-17 01:00:00,1677.95823391146
2019-01-17 02:00:00,1545.7254288435086
2019-01-17 03:00:00,1480.4816215730289
2019-01-17 04:00:00,1463.2206235459598
2019-01-17 05:00:00,1486.914552255471
2019-01-17 06:00:00,1599.67401313113
2019-01-17 07:00:00,1826.495764252758
2019-01-17 08:00:00,2193.7417899984957
2019-01-17 09:00:00,2476.746752448071
2019-01-17 10:00:00,2580.46192100981
2019-01-17 11:00:00,2590.9372627806756
2019-01-17 12:00:00,2445.854558029819
2019-01-17 13:00:00,2402.2041546661067
2019-01-17 14:00:00,2329.417945790603
2019-01-17 15:00:00,2225.8844908421825
2019-01-17 16:00:00,2227.093619588537
2019-01-17 17:00:00,2264.2055989229284
2019-01-17 18:00:00,2410.381192986687
2019-01-17 19:00:00,2454.197773845049
2019-01-17 20:00:00,2391.763130986224
2019-01-17 21:00:00,2297.299818690926
2019-01-17 22:00:00,2187.3583789756804
2019-01-17 23:00:00,2046.735152354223
2019-01-18 00:00:00,1826.6975152175496
2019-01-18 01:00:00,1641.1906723345219
2019-01-18 02:00:00,1522.137609824517
2019-01-18 03:00:00,1442.3749874516486
2019-01-18 04:00:00,1427.2373349908191
2019-01-18 05:00:00,1456.5678127568742
2019-01-18 06:00:00,1556.137007618104
2019-01-18 07:00:00,1779.84436858863
2019-01-18 08:00:00,2150.204420175897
2019-01-18 09:00:00,2422.5842690747404
2019-01-18 10:00:00,2492.3852787124156
2019-01-18 11:00:00,2505.5356853467615
2019-01-18 12:00:00,2388.4259148654596
2019-01-18 13:00:00,2325.975725724747
2019-01-18 14:00:00,2304.3048412930834
2019-01-18 15:00:00,2249.2041720868256
2019-01-18 16:00:00,2256.6538798604024
2019-01-18 17:00:00,2269.0976052680185
2019-01-18 18:00:00,2333.4098951114897
2019-01-18 19:00:00,2331.5414850305897
2019-01-18 20:00:00,2235.224701414866
2019-01-18 21:00:00,2128.66463305806
2019-01-18 22:00:00,2041.0549264897245
2019-01-18 23:00:00,1938.787598158199
2019-01-19 00:00:00,1738.4433358625931
2019-01-19 01:00:00,1556.7577422942566
2019-01-19 02:00:00,1441.9710428039525
2019-01-19 03:00:00,1360.2425097624543
2019-01-19 04:00:00,1327.471764613911
2019-01-19 05:00:00,1339.890214677515
2019-01-19 06:00:00,1402.43464648957
2019-01-19 07:00:00,1525.4381029588467
2019-01-19 08:00:00,1718.1483003763894
2019-01-19 09:00:00,1994.176444488552
2019-01-19 10:00:00,2186.1422055127537
2019-01-19 11:00:00,2281.4294580304354
2019-01-19 12:00:00,2238.9433800137563
2019-01-19 13:00:00,2207.5774251937164
2019-01-19 14:00:00,2130.5853879742003
2019-01-19 15:00:00,2079.4057887548383
2019-01-19 16:00:00,2052.48402632783
2019-01-19 17:00:00,2078.108867090248
2019-01-19 18:00:00,2214.922845266477
2019-01-19 19:00:00,2210.0019805811676
2019-01-19 20:00:00,2113.690451134768
2019-01-19 21:00:00,2028.4182841001752
2019-01-19 22:00:00,1938.186162728941
2019-01-19 23:00:00,1836.351174399513
2019-01-20 00:00:00,1711.609308953112
2019-01-20 01:00:00,1548.9372760502301
2019-01-20 02:00:00,1387.6400850310847
2019-01-20 03:00:00,1320.584568491914
2019-01-20 04:00:00,1288.458326055441
2019-01-20 05:00:00,1282.2498651717972
2019-01-20 06:00:00,1296.9030335621162
2019-01-20 07:00:00,1357.701085922961
2019-01-20 08:00:00,1396.1330956428621
2019-01-20 09:00:00,1554.6817828341368
2019-01-20 10:00:00,1737.3139186559652
2019-01-20 11:00:00,1795.1659609853925
2019-01-20 12:00:00,1881.0166446952126
2019-01-20 13:00:00,1896.2495267267839
2019-01-20 14:00:00,1839.8146485048628
2019-01-20 15:00:00,1779.6503510074986
2019-01-20 16:00:00,1753.322948776421
2019-01-20 17:00:00,1786.8998639621152
2019-01-20 18:00:00,2026.1305801793806
2019-01-20 19:00:00,2106.3800368773304
2019-01-20 20:00:00,2058.2914117797504
2019-01-20 21:00:00,1958.5891623431232
2019-01-20 22:00:00,1889.2333259036293
2019-01-20 23:00:00,1743.1268684984186
2019-01-21 00:00:00,1606.8160760419369
2019-01-21 01:00:00,1413.440273846777
2019-01-21 02:00:00,1307.2501600808762
2019-01-21 03:00:00,1235.8358174809684
2019-01-21 04:00:00,1221.5314905441105
2019-01-21 05:00:00,1249.1153160680813
2019-01-21 06:00:00,1339.462823341582
2019-01-21 07:00:00,1502.2335806658925
2019-01-21 08:00:00,1840.3500285191378
2019-01-21 09:00:00,2122.819122826922
2019-01-21 10:00:00,2269.186147065275
2019-01-21 11:00:00,2285.4137351893087
2019-01-21 12:00:00,2240.3426560526345
2019-01-21 13:00:00,2251.3158696331498
2019-01-21 14:00:00,2263.679044203891
2019-01-21 15:00:00,2265.259828309148
2019-01-21 16:00:00,2250.7408985680654
2019-01-21 17:00:00,2242.67881371963
2019-01-21 18:00:00,2270.0585432030266
2019-01-21 19:00:00,2249.6923409887836
2019-01-21 20:00:00,2169.74960681317
2019-01-21 21:00:00,2053.3054681070817
2019-01-21 22:00:00,1952.9103203408729
2019-01-21 23:00:00,1840.7572405848991
2019-01-22 00:00:00,1705.0600548914708
2019-01-22 01:00:00,1510.012221855646
2019-01-22 02:00:00,1383.0580974214238
2019-01-22 03:00:00,1320.9748471925968
2019-01-22 04:00:00,1302.6158503289619
2019-01-22 05:00:00,1322.0840833557234
2019-01-22 06:00:00,1406.7242288971445
2019-01-22 07:00:00,1581.2159017693202
2019-01-22 08:00:00,1894.3207794854898
2019-01-22 09:00:00,2114.738369692366
2019-01-22 10:00:00,2208.9212263976847
2019-01-22 11:00:00,2252.255334960903
2019-01-22 12:00:00,2159.7790361604098
2019-01-22 13:00:00,2158.8992217346345
2019-01-22 14:00:00,2107.494481342373
2019-01-22 15:00:00,2057.3854237820215
2019-01-22 16:00:00,2007.6155091112955
2019-01-22 17:00:00,2027.580215769997
2019-01-22 18:00:00,2140.902271868193
2019-01-22 19:00:00,2203.6815286927344
2019-01-22 20:00:00,2118.4971309683324
2019-01-22 21:00:00,2023.5199060511748
2019-01-22 22:00:00,1935.8418155336476
2019-01-22 23:00:00,1861.077973402741
2019-01-23 00:00:00,1693.7866544316394
2019-01-23 01:00:00,1489.6130302089482
2019-01-23 02:00:00,1372.4759964648445
2019-01-23 03:00:00,1298.6580374818325
2019-01-23 04:00:00,1277.6365547598346
2019-01-23 05:00:00,1295.1963944352162
2019-01-23 06:00:00,1369.7054327769763
2019-01-23 07:00:00,1545.9814132241474
2019-01-23 08:00:00,1836.3009360512476
2019-01-23 09:00:00,2062.807518460866
2019-01-23 10:00:00,2161.1567354987874
2019-01-23 11:00:00,2231.336882091943
2019-01-23 12:00:00,2186.0348900263966
2019-01-23 13:00:00,2270.354430829234
2019-01-23 14:00:00,2303.720825823961
2019-01-23 15:00:00,2304.4373922754803
2019-01-23 16:00:00,2272.5332627208018
2019-01-23 17:00:00,2273.0222119465143
2019-01-23 18:00:00,2265.0938296276295
2019-01-23 19:00:00,2243.5003191156834
2019-01-23 20:00:00,2150.4008708889523
2019-01-23 21:00:00,2041.774599137789
2019-01-23 22:00:00,1930.1638180420905
2019-01-23 23:00:00,1856.4563068738466
2019-01-24 00:00:00,1655.593151719569
2019-01-24 01:00:00,1504.1617056000377
2019-01-24 02:00:00,1397.731478126568
2019-01-24 03:00:00,1383.5917785418599
2019-01-24 04:00:00,1320.8069694955516
2019-01-24 05:00:00,1322.7480152933317
2019-01-24 06:00:00,1391.3859465224668
